UniqueID,MeasurementID,AcresBurned,Latitude,Longitude,Month,Year,LocationID,Location,Rainfall,MinTemp,MaxTemp,AvgTemp
2017-7-CA-107-58,2017-CA-107,58,36.64404,-118.99944,7,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-7-CA-107-416,2017-CA-107,416,36.22265,-119.06598,7,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-7-CA-107-21,2017-CA-107,21,36.10858,-118.81979,7,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-8-CA-107-2295,2017-CA-107,2295,36.257,-118.296,8,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-8-CA-107-36556,2017-CA-107,36556,36.15356,-118.74103,8,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-6-CA-107-339,2017-CA-107,339,36.45809,-118.87676,6,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-6-CA-107-135,2017-CA-107,135,35.8556,-118.74542,6,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-6-CA-107-0,2017-CA-107,0,36.51912,-119.50606,6,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-9-CA-107-18900,2017-CA-107,18900,36.27138,-118.48555,9,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-7-CA-109-124,2017-CA-109,124,37.90014,-120.36005,7,2017,CA-109,Tuolumne,64.58,40,63.6,51.8
2017-9-CA-109-39,2017-CA-109,39,37.896778,-120.504134,9,2017,CA-109,Tuolumne,64.58,40,63.6,51.8
2017-6-CA-109-38,2017-CA-109,38,37.85137,-120.45268,6,2017,CA-109,Tuolumne,64.58,40,63.6,51.8
2017-8-CA-109-20,2017-CA-109,20,37.65986,-120.31157,8,2017,CA-109,Tuolumne,64.58,40,63.6,51.8
2017-7-CA-109-690,2017-CA-109,690,37.905545,-120.408135,7,2017,CA-109,Tuolumne,64.58,40,63.6,51.8
2017-7-CA-111-50,2017-CA-111,50,34.20599,-118.98603,7,2017,CA-111,Ventura,20.91,47.7,72.9,60.3
2017-10-CA-111-86,2017-CA-111,86,34.34949,-119.30918,10,2017,CA-111,Ventura,20.91,47.7,72.9,60.3
2017-12-CA-111-281893,2017-CA-111,281893,34.41521,-119.09124,12,2017,CA-111,Ventura,20.91,47.7,72.9,60.3
2017-7-CA-113-2269,2017-CA-113,2269,38.49521,-122.0251,7,2017,CA-113,Yolo,30.74,50,76.2,63.1
2017-9-CA-115-26,2017-CA-115,26,39.03168,-121.40947,9,2017,CA-115,Yuba,55.01,50.1,74.4,62.3
2017-10-CA-115-9989,2017-CA-115,9989,39.32198,-121.4021,10,2017,CA-115,Yuba,55.01,50.1,74.4,62.3
2017-5-CA-115-10,2017-CA-115,10,39.23205,-121.376,5,2017,CA-115,Yuba,55.01,50.1,74.4,62.3
2017-8-CA-115-867,2017-CA-115,867,39.1234,-121.32957,8,2017,CA-115,Yuba,55.01,50.1,74.4,62.3
2017-7-CA-115-50,2017-CA-115,50,39.06308,-121.303,7,2017,CA-115,Yuba,55.01,50.1,74.4,62.3
2017-7-CA-115-39,2017-CA-115,39,39.06522,-121.3519,7,2017,CA-115,Yuba,55.01,50.1,74.4,62.3
2018-5-CA-001-484,2018-CA-001,484,37.75375,-121.57918,5,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-8-CA-001-48,2018-CA-001,48,37.69926,-122.02805,8,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-8-CA-001-30,2018-CA-001,30,37.533026,-121.79733,8,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-11-CA-001-20,2018-CA-001,20,37.61158,-121.94182,11,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-7-CA-001-640,2018-CA-001,640,37.75646,-121.60646,7,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-7-CA-001-34,2018-CA-001,34,37.71173,-121.55604,7,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-6-CA-001-20,2018-CA-001,20,37.627119,-121.806775,6,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-5-CA-001-12,2018-CA-001,12,37.73835,-121.6039,5,2018,CA-001,Alameda,16.57,48.9,70.7,59.8
2018-7-CA-005-825,2018-CA-005,825,38.42623,-120.95408,7,2018,CA-005,Amador,34.04,47.1,72.4,59.7
2018-6-CA-005-17,2018-CA-005,17,38.265645,-120.892404,6,2018,CA-005,Amador,34.04,47.1,72.4,59.7
2018-10-CA-007-550,2018-CA-007,550,39.36529,-121.51707,10,2018,CA-007,Butte,34.51,48,74,61
2018-6-CA-007-20,2018-CA-007,20,39.602703,-121.617698,6,2018,CA-007,Butte,34.51,48,74,61
2018-6-CA-007-10,2018-CA-007,10,39.6139,-121.954098,6,2018,CA-007,Butte,34.51,48,74,61
2018-9-CA-007-33,2018-CA-007,33,39.84151,-121.62168,9,2018,CA-007,Butte,34.51,48,74,61
2018-11-CA-007-0,2018-CA-007,0,39.71217,-121.77385,11,2018,CA-007,Butte,34.51,48,74,61
2018-11-CA-007-153336,2018-CA-007,153336,39.8134,-121.4347,11,2018,CA-007,Butte,34.51,48,74,61
2018-6-CA-007-347,2018-CA-007,347,39.59872,-121.78208,6,2018,CA-007,Butte,34.51,48,74,61
2018-6-CA-007-40,2018-CA-007,40,39.549167,-121.521111,6,2018,CA-007,Butte,34.51,48,74,61
2018-7-CA-007-11,2018-CA-007,11,39.66492,-121.51772,7,2018,CA-007,Butte,34.51,48,74,61
2018-7-CA-007-191,2018-CA-007,191,39.491737,-121.637759,7,2018,CA-007,Butte,34.51,48,74,61
2018-7-CA-007-962,2018-CA-007,962,39.77124,-121.76859,7,2018,CA-007,Butte,34.51,48,74,61
2018-7-CA-007-43,2018-CA-007,43,39.57202,-121.43131,7,2018,CA-007,Butte,34.51,48,74,61
2018-10-CA-007-10,2018-CA-007,10,39.93427,-121.54103,10,2018,CA-007,Butte,34.51,48,74,61
2018-8-CA-009-136,2018-CA-009,136,38.08424,-120.46078,8,2018,CA-009,Calaveras,32.63,47,73,60
2018-6-CA-009-80,2018-CA-009,80,37.95766,-120.68902,6,2018,CA-009,Calaveras,32.63,47,73,60
2018-8-CA-009-290,2018-CA-009,290,38.061298,-120.872244,8,2018,CA-009,Calaveras,32.63,47,73,60
2018-7-CA-011-75,2018-CA-011,75,39.2976,-122.512012,7,2018,CA-011,Colusa,18.08,48.9,76,62.5
2018-7-CA-011-48920,2018-CA-011,48920,39.04786,-123.11971,7,2018,CA-011,Colusa,18.08,48.9,76,62.5
2018-7-CA-011-410203,2018-CA-011,410203,39.243283,-123.103367,7,2018,CA-011,Colusa,18.08,48.9,76,62.5
2018-7-CA-013-56,2018-CA-013,56,37.79718,-121.85311,7,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-11-CA-013-20,2018-CA-013,20,37.81111,-121.7944,11,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-6-CA-013-23,2018-CA-013,23,37.99113,-121.86473,6,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-6-CA-013-40,2018-CA-013,40,37.779209,-121.908976,6,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-6-CA-013-268,2018-CA-013,268,37.94714,-121.9921,6,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-6-CA-013-25,2018-CA-013,25,38.015323,-121.998967,6,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-8-CA-013-30,2018-CA-013,30,37.99618,-122.14097,8,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-7-CA-013-247,2018-CA-013,247,37.89612,-121.85847,7,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-7-CA-013-45,2018-CA-013,45,37.86339,-122.12351,7,2018,CA-013,Contra Costa,17.52,49.7,72.3,61
2018-7-CA-017-316,2018-CA-017,316,38.539806,-121.059979,7,2018,CA-017,El Dorado,40.29,43.7,67.1,55.4
2018-8-CA-017-66,2018-CA-017,66,38.82128,-121.03918,8,2018,CA-017,El Dorado,40.29,43.7,67.1,55.4
2018-8-CA-017-67,2018-CA-017,67,38.645,-120.874167,8,2018,CA-017,El Dorado,40.29,43.7,67.1,55.4
2018-9-CA-017-150,2018-CA-017,150,38.94388,-120.92611,9,2018,CA-017,El Dorado,40.29,43.7,67.1,55.4
2018-9-CA-017-12,2018-CA-017,12,38.7448,-120.65672,9,2018,CA-017,El Dorado,40.29,43.7,67.1,55.4
2018-6-CA-019-13,2018-CA-019,13,36.10499,-120.55324,6,2018,CA-019,Fresno,16.87,44.6,70.1,57.4
2018-4-CA-019-30,2018-CA-019,30,35.92436,-119.94083,4,2018,CA-019,Fresno,16.87,44.6,70.1,57.4
2018-10-CA-019-32,2018-CA-019,32,36.938674,-119.3127769,10,2018,CA-019,Fresno,16.87,44.6,70.1,57.4
2018-5-CA-019-108,2018-CA-019,108,36.75581,-119.42172,5,2018,CA-019,Fresno,16.87,44.6,70.1,57.4
2018-6-CA-019-76,2018-CA-019,76,36.696879,-119.304499,6,2018,CA-019,Fresno,16.87,44.6,70.1,57.4
2018-6-CA-021-2290,2018-CA-021,2290,39.64978,-122.58218,6,2018,CA-021,Glenn,18.95,47.7,74.2,61
2018-7-CA-021-410203,2018-CA-021,410203,39.243283,-123.103367,7,2018,CA-021,Glenn,18.95,47.7,74.2,61
2018-6-CA-021-127,2018-CA-021,127,39.46543,-122.65582,6,2018,CA-021,Glenn,18.95,47.7,74.2,61
2018-5-CA-021-75,2018-CA-021,75,39.65578,-122.58666,5,2018,CA-021,Glenn,18.95,47.7,74.2,61
2018-11-CA-023-10,2018-CA-023,10,40.888785,-124.001849,11,2018,CA-023,Humboldt,48.62,44.2,65.4,54.8
2018-7-CA-023-16,2018-CA-023,16,41.34453,-123.85404,7,2018,CA-023,Humboldt,48.62,44.2,65.4,54.8
2018-8-CA-023-3674,2018-CA-023,3674,41.07944,-123.688056,8,2018,CA-023,Humboldt,48.62,44.2,65.4,54.8
2018-4-CA-023-0,2018-CA-023,0,40.70258,-123.55012,4,2018,CA-023,Humboldt,48.62,44.2,65.4,54.8
2018-7-CA-027-2883,2018-CA-027,2883,36.6734,-118.21881,7,2018,CA-027,Inyo,4.52,50.1,75.4,62.7
2018-2-CA-027-2070,2018-CA-027,2070,37.40208,-118.50235,2,2018,CA-027,Inyo,4.52,50.1,75.4,62.7
2018-4-CA-027-1265,2018-CA-027,1265,36.71537,-118.08449,4,2018,CA-027,Inyo,4.52,50.1,75.4,62.7
2018-7-CA-027-338,2018-CA-027,338,37.735461,-118.970443,7,2018,CA-027,Inyo,4.52,50.1,75.4,62.7
2018-6-CA-029-95,2018-CA-029,95,35.1234,-118.72905,6,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-8-CA-029-2950,2018-CA-029,2950,35.37444,-118.83556,8,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-8-CA-029-114,2018-CA-029,114,35.56888889,-118.8013889,8,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-9-CA-029-200,2018-CA-029,200,34.91482,-118.92485,9,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-8-CA-029-34,2018-CA-029,34,35.17156,-118.51651,8,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-7-CA-029-62,2018-CA-029,62,34.86022,-118.87881,7,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-7-CA-029-993,2018-CA-029,993,35.387408,-118.817934,7,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-8-CA-029-367,2018-CA-029,367,35.51777778,-118.6525,8,2018,CA-029,Kern,7.03,50.9,76.3,63.6
2018-8-CA-031-2995,2018-CA-031,2995,35.97896,-119.98329,8,2018,CA-031,Kings,5.61,51.6,78.7,65.2
2018-8-CA-033-60,2018-CA-033,60,38.8275,-122.3625,8,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-6-CA-033-32,2018-CA-033,32,38.886518,-122.476381,6,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-7-CA-033-410203,2018-CA-033,410203,39.243283,-123.103367,7,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-8-CA-033-103,2018-CA-033,103,39.02017,-122.57496,8,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-6-CA-033-15185,2018-CA-033,15185,39.0674,-122.59848,6,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-7-CA-033-50,2018-CA-033,50,38.91152,-122.86854,7,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-7-CA-033-48920,2018-CA-033,48920,39.04786,-123.11971,7,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-9-CA-033-36,2018-CA-033,36,38.981389,-122.97222,9,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-9-CA-033-24,2018-CA-033,24,38.91842,-122.85276,9,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-7-CA-033-80,2018-CA-033,80,39.06715,-122.59789,7,2018,CA-033,Lake,34.37,46.5,70.5,58.5
2018-7-CA-035-18703,2018-CA-035,18703,40.633536,-120.868091,7,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-7-CA-035-89,2018-CA-035,89,40.94666,-121.27049,7,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-7-CA-035-56,2018-CA-035,56,40.95234,-121.21597,7,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-7-CA-035-32,2018-CA-035,32,41.08583,-121.05722,7,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-7-CA-035-167,2018-CA-035,167,40.34822,-120.82497,7,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-7-CA-035-14,2018-CA-035,14,39.99309,-120.02137,7,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-6-CA-035-441,2018-CA-035,441,40.316137,-120.45053,6,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-6-CA-035-646,2018-CA-035,646,40.3768,-120.36403,6,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-11-CA-035-88,2018-CA-035,88,40.83116,-120.19336,11,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-9-CA-035-53,2018-CA-035,53,40.33642,-120.93005,9,2018,CA-035,Lassen,18.88,34.3,61.8,48
2018-6-CA-037-20,2018-CA-037,20,34.110516,-118.427886,6,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-11-CA-037-96949,2018-CA-037,96949,34.235,-118.70128,11,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-6-CA-037-1352,2018-CA-037,1352,34.5486,-118.31138,6,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-7-CA-037-128,2018-CA-037,128,34.38039,-118.60441,7,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-6-CA-037-62,2018-CA-037,62,34.53765,-118.75495,6,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-6-CA-037-175,2018-CA-037,175,37.97638,-122.5275,6,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-9-CA-037-166,2018-CA-037,166,34.2325,-117.846111,9,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-9-CA-037-3380,2018-CA-037,3380,34.48229,-118.60858,9,2018,CA-037,Los Angeles,10.79,52,75,63.5
2018-7-CA-039-12,2018-CA-039,12,37.22791,-119.50461,7,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-8-CA-039-88,2018-CA-039,88,37.179167,-119.431667,8,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-6-CA-039-300,2018-CA-039,300,37.10181,-119.623981,6,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-6-CA-039-4064,2018-CA-039,4064,37.571,-119.118,6,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-6-CA-039-60,2018-CA-039,60,37.14663,-119.91223,6,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-5-CA-039-56,2018-CA-039,56,37.0979,-119.75307,5,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-8-CA-039-289,2018-CA-039,289,37.197039,-120.002619,8,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-9-CA-039-360,2018-CA-039,360,37.38789,-119.68912,9,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-7-CA-039-11,2018-CA-039,11,37.19817,-119.80414,7,2018,CA-039,Madera,20.72,44.6,70.8,57.7
2018-9-CA-041-152,2018-CA-041,152,38.02447,-122.727,9,2018,CA-041,Marin,30.49,47.8,65.6,56.7
2018-6-CA-041-12,2018-CA-041,12,37.97638,-122.5275,6,2018,CA-041,Marin,30.49,47.8,65.6,56.7
2018-7-CA-043-40,2018-CA-043,40,37.28365,-119.97546,7,2018,CA-043,Mariposa,30.17,43.8,70.1,56.9
2018-7-CA-043-96901,2018-CA-043,96901,37.6549,-119.88581,7,2018,CA-043,Mariposa,30.17,43.8,70.1,56.9
2018-6-CA-043-53,2018-CA-043,53,37.47677,-119.84299,6,2018,CA-043,Mariposa,30.17,43.8,70.1,56.9
2018-6-CA-043-115,2018-CA-043,115,37.707234,-120.199162,6,2018,CA-043,Mariposa,30.17,43.8,70.1,56.9
2018-8-CA-043-22,2018-CA-043,22,37.69965,-120.0545,8,2018,CA-043,Mariposa,30.17,43.8,70.1,56.9
2018-7-CA-045-972,2018-CA-045,972,39.82877,-123.08489,7,2018,CA-045,Mendocino,41.72,44.4,68.1,56.2
2018-7-CA-045-67,2018-CA-045,67,39.279833,-123.258319,7,2018,CA-045,Mendocino,41.72,44.4,68.1,56.2
2018-7-CA-045-90,2018-CA-045,90,39.038859,-123.38493,7,2018,CA-045,Mendocino,41.72,44.4,68.1,56.2
2018-11-CA-045-35,2018-CA-045,35,39.62194,-123.28774,11,2018,CA-045,Mendocino,41.72,44.4,68.1,56.2
2018-7-CA-045-410203,2018-CA-045,410203,39.243283,-123.103367,7,2018,CA-045,Mendocino,41.72,44.4,68.1,56.2
2018-7-CA-045-48920,2018-CA-045,48920,39.04786,-123.11971,7,2018,CA-045,Mendocino,41.72,44.4,68.1,56.2
2018-8-CA-045-106,2018-CA-045,106,38.8802,-123.0496,8,2018,CA-045,Mendocino,41.72,44.4,68.1,56.2
2018-5-CA-047-1756,2018-CA-047,1756,36.85156,-120.77206,5,2018,CA-047,Merced,10.5,50.8,75.9,63.4
2018-5-CA-047-88,2018-CA-047,88,37.056944,-121.01638,5,2018,CA-047,Merced,10.5,50.8,75.9,63.4
2018-6-CA-047-200,2018-CA-047,200,37.33924,-120.24315,6,2018,CA-047,Merced,10.5,50.8,75.9,63.4
2018-6-CA-047-68,2018-CA-047,68,37.08529,-121.09354,6,2018,CA-047,Merced,10.5,50.8,75.9,63.4
2018-6-CA-047-4564,2018-CA-047,4564,37.39339,-120.34207,6,2018,CA-047,Merced,10.5,50.8,75.9,63.4
2018-6-CA-047-185,2018-CA-047,185,37.05876,-121.176354,6,2018,CA-047,Merced,10.5,50.8,75.9,63.4
2018-7-CA-049-52,2018-CA-049,52,41.50105,-120.61108,7,2018,CA-049,Modoc,17.29,34.3,61.7,48
2018-9-CA-049-15,2018-CA-049,15,41.52123,-120.72362,9,2018,CA-049,Modoc,17.29,34.3,61.7,48
2018-8-CA-049-39387,2018-CA-049,39387,41.38544,-121.04386,8,2018,CA-049,Modoc,17.29,34.3,61.7,48
2018-7-CA-049-2100,2018-CA-049,2100,41.29363,-120.11461,7,2018,CA-049,Modoc,17.29,34.3,61.7,48
2018-9-CA-051-6974,2018-CA-051,6974,38.347395,-119.45186,9,2018,CA-051,Mono,14.08,31.9,60.3,46.1
2018-10-CA-053-150,2018-CA-053,150,35.97677,-121.24898,10,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-6-CA-053-10,2018-CA-053,10,35.77017,-120.57833,6,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-6-CA-053-96,2018-CA-053,96,35.9352,-121.11936,6,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-2-CA-053-50,2018-CA-053,50,35.96689,-121.28185,2,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-9-CA-053-400,2018-CA-053,400,36.35502,-121.1563,9,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-8-CA-053-650,2018-CA-053,650,36.00912,-120.82226,8,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-8-CA-053-2225,2018-CA-053,2225,35.847778,-120.343056,8,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-6-CA-053-375,2018-CA-053,375,35.95515,-120.86256,6,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-10-CA-053-167,2018-CA-053,167,36.18401,-120.69955,10,2018,CA-053,Monterey,19.21,45.6,74.1,59.9
2018-8-CA-055-10,2018-CA-055,10,38.27229,-122.26389,8,2018,CA-055,Napa,24.56,47.3,73.6,60.4
2018-6-CA-055-90288,2018-CA-055,90288,38.80583,-122.18183,6,2018,CA-055,Napa,24.56,47.3,73.6,60.4
2018-5-CA-055-12,2018-CA-055,12,38.16303,-122.23059,5,2018,CA-055,Napa,24.56,47.3,73.6,60.4
2018-7-CA-055-135,2018-CA-055,135,38.51943,-122.18353,7,2018,CA-055,Napa,24.56,47.3,73.6,60.4
2018-9-CA-055-2490,2018-CA-055,2490,38.69601,-122.44468,9,2018,CA-055,Napa,24.56,47.3,73.6,60.4
2018-8-CA-057-16,2018-CA-057,16,39.10494,-121.07039,8,2018,CA-057,Nevada,45.36,41.4,66.2,53.8
2018-6-CA-059-175,2018-CA-059,175,33.55132,-117.72044,6,2018,CA-059,Orange,8.79,56,75.6,65.8
2018-6-CA-059-155,2018-CA-059,155,33.787838,-117.746625,6,2018,CA-059,Orange,8.79,56,75.6,65.8
2018-8-CA-059-23136,2018-CA-059,23136,33.69888,-117.52055,8,2018,CA-059,Orange,8.79,56,75.6,65.8
2018-8-CA-061-700,2018-CA-061,700,38.82426,-121.451307,8,2018,CA-061,Placer,42.42,42.7,67.4,55
2018-9-CA-061-1120,2018-CA-061,1120,39.268611,-120.658333,9,2018,CA-061,Placer,42.42,42.7,67.4,55
2018-4-CA-063-20,2018-CA-063,20,39.89075,-120.18499,4,2018,CA-063,Plumas,35.36,35.2,62,48.6
2018-8-CA-063-117,2018-CA-063,117,39.996944,-121.27,8,2018,CA-063,Plumas,35.36,35.2,62,48.6
2018-4-CA-065-73,2018-CA-065,73,33.67815,-117.32281,4,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-8-CA-065-35,2018-CA-065,35,33.759722,-117.460278,8,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-8-CA-065-10,2018-CA-065,10,33.627006,-117.171731,8,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-6-CA-065-20,2018-CA-065,20,33.524412,-116.821724,6,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-6-CA-065-17,2018-CA-065,17,33.742,-117.28189,6,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-6-CA-065-154,2018-CA-065,154,33.925862,-117.654299,6,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-6-CA-065-11,2018-CA-065,11,33.47413,-117.31468,6,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-8-CA-065-36,2018-CA-065,36,33.640051,-117.085354,8,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-9-CA-065-25,2018-CA-065,25,33.80406,-116.93188,9,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-6-CA-065-10,2018-CA-065,10,33.45014,-117.22215,6,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-4-CA-065-15,2018-CA-065,15,33.711263,-116.164058,4,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-4-CA-065-18,2018-CA-065,18,33.88744,-117.16232,4,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-4-CA-065-21,2018-CA-065,21,33.86439,-117.48144,4,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-5-CA-065-10,2018-CA-065,10,33.53924,-116.10231,5,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-5-CA-065-1261,2018-CA-065,1261,33.62924,-117.05992,5,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-5-CA-065-15,2018-CA-065,15,33.467999,-117.003829,5,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-5-CA-065-70,2018-CA-065,70,33.504964,-117.148204,5,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-8-CA-065-23,2018-CA-065,23,33.946896,-117.066643,8,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-8-CA-065-32,2018-CA-065,32,33.97902,-117.20534,8,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-7-CA-065-63,2018-CA-065,63,33.56349,-116.732032,7,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-7-CA-065-40,2018-CA-065,40,33.56921,-116.154398,7,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-7-CA-065-30,2018-CA-065,30,33.85852,-117.43521,7,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-7-CA-065-282,2018-CA-065,282,33.836101,-117.607577,7,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-7-CA-065-205,2018-CA-065,205,33.571763,-116.500058,7,2018,CA-065,Riverside,5.82,57.7,82.7,70.2
2018-6-CA-067-30,2018-CA-067,30,38.595865,-121.17693,6,2018,CA-067,Sacramento,18.95,49.3,76.4,62.9
2018-6-CA-069-1314,2018-CA-069,1314,36.40755,-120.99322,6,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-7-CA-069-116,2018-CA-069,116,36.59036,-120.82355,7,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-6-CA-069-35,2018-CA-069,35,36.83036,-121.36446,6,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-6-CA-069-513,2018-CA-069,513,36.378333,-120.901167,6,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-6-CA-069-64,2018-CA-069,64,36.64832,-121.03253,6,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-6-CA-069-215,2018-CA-069,215,36.37532,-120.862579,6,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-7-CA-069-278,2018-CA-069,278,36.65351,-121.0454,7,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-7-CA-069-39,2018-CA-069,39,36.796,-121.40604,7,2018,CA-069,San Benito,15.78,47.3,73.3,60.3
2018-9-CA-071-53,2018-CA-071,53,34.24138,-117.42431,9,2018,CA-071,San Bernardino,5.11,56.3,80.5,68.4
2018-7-CA-071-100,2018-CA-071,100,34.22526,-117.40967,7,2018,CA-071,San Bernardino,5.11,56.3,80.5,68.4
2018-7-CA-071-12,2018-CA-071,12,34.171786,-117.35606,7,2018,CA-071,San Bernardino,5.11,56.3,80.5,68.4
2018-7-CA-071-1350,2018-CA-071,1350,34.095568,-116.958806,7,2018,CA-071,San Bernardino,5.11,56.3,80.5,68.4
2018-11-CA-071-147,2018-CA-071,147,34.18075,-117.43184,11,2018,CA-071,San Bernardino,5.11,56.3,80.5,68.4
2018-8-CA-071-125,2018-CA-071,125,34.15475,-117.244366,8,2018,CA-071,San Bernardino,5.11,56.3,80.5,68.4
2018-6-CA-071-33,2018-CA-071,33,34.17711,-117.15381,6,2018,CA-071,San Bernardino,5.11,56.3,80.5,68.4
2018-5-CA-073-12,2018-CA-073,12,33.12213,-116.58759,5,2018,CA-073,San Diego,9.69,51.9,77.6,64.8
2018-5-CA-073-300,2018-CA-073,300,33.389425,-117.502405,5,2018,CA-073,San Diego,9.69,51.9,77.6,64.8
